0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0041267346629177e-06,9.15037823366073e-07,6.621089223832295e-07,5.070977946782469e-06,2.79556565022272e-06,5.673025976217829e-06,1.940041187655924e-06,3.7297549931700134e-06,3.6682987030798656e-06,1.3522242646704258e-06,3.218679927569918e-07,7.564877060263228e-07,1.828858961817902e-06,1.1136393133669135e-06,1.4521958581357974e-06,8.839603910512702e-07,8.079696392875327e-06,1.1608295738675277e-07,2.4715559526507255e-06,1.8801684195846826e-06,2.3735584280715684e-06,4.292177217698674e-07,2.875720571035881e-07,2.627682236476875e-06,1.666813576160506e-06,2.7606408244242417e-06,7.290615262784156e-07,3.5632614632063846e-06,2.1404420906372355e-06,3.0849418420374467e-06,9.751716105626106e-07,1.5268155292018812e-06,1.0047726303128335e-06,3.507609414260335e-06,7.970405209766747e-07,2.673728826682765e-06,1.6291426346381693e-06,5.453947380770825e-06,7.450530014270952e-06,2.31153951217545e-06,1.6363859756346323e-07,1.9837012680397844e-06,3.6159725367221233e-07,2.000997736290824e-06,3.4947375725896303e-06,1.5745712846081622e-06,2.293588104363721e-06,7.379159753605944e-07,1.8200952695185316e-06,5.470613222567368e-07,3.244428555069601e-06,2.3503563541851865e-07,2.0615994046434404e-06,8.170948412950789e-07,2.6183074811957556e-06,5.150586956446321e-07,2.904931508868948e-06,3.411546908250841e-06,1.4531415191174037e-06,1.2225432019033696e-06,9.743571988322991e-07,7.314755159529619e-06,7.02592600891688e-07,3.5399157611274004e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.531028033709557e-07,4.3899649226296607e-07,3.148070212624646e-08,4.5455716583903717e-07,1.0809725265799973e-06,1.954034243106516e-07,1.2570068479519854e-07,5.804900841835275e-07,2.2285123135332548e-07,2.986321658522117e-07,4.413799865040017e-07,4.302358777510814e-09,7.891185621114043e-07,4.413481004175451e-08,7.501574482133734e-08,7.96582667690957e-08,4.2988502600905134e-07,1.9911346198517997e-07,7.942897279633041e-07,1.0095264841193404e-07,4.561148441032496e-07,1.3304337586436548e-07,8.65754721778424e-08,2.662496833874323e-07,1.4801092672975712e-07,5.505517219073614e-08,4.450961810105465e-07,9.58856201603245e-07,3.301307241500846e-07,8.351546925430739e-07,7.516677366183604e-09,2.01962411005368e-08,1.0118269772706927e-07,8.088895079127743e-07,5.858463315669149e-07,5.625554364915982e-07,5.561483820351024e-07,4.2506602188088907e-07,1.9293020850321426e-07,2.6588972148359975e-07,6.625170054274951e-07,3.998890684461742e-07,7.333833909342497e-07,3.447522552700603e-07,2.272291166977437e-08,6.764785680657204e-07,6.919667870430324e-08,5.387790927547983e-08,6.890316090692809e-08,2.9725782054565675e-07,4.407574508833159e-07,3.393535910053679e-07,8.971112005425854e-08,4.087945138488908e-07,5.556645839449247e-07,3.5294708294767735e-07,3.3724182387200683e-07,3.231819737540293e-08,3.592238927977002e-07,7.182342331529594e-08,5.051337074553846e-07,7.992757431634145e-07,2.229794633965615e-07,5.020362497358892e-07
2.0140214915483972e-07,2.464410170784701e-07,3.764803659961633e-08,4.0401935015426696e-08,1.233775383523153e-09,6.852274418799603e-08,3.0347804379782595e-07,8.34724817482549e-07,3.116604714282409e-07,1.6161450882942027e-07,2.679810835286089e-09,2.2289084729075622e-07,1.4240668439377104e-07,4.16368822227087e-08,1.2430075288805795e-07,1.768736308782881e-07,1.3065387708993648e-08,1.2177445929633216e-07,9.654363364491143e-08,3.511460805358007e-07,1.1299793320720628e-07,5.0317834969956884e-08,3.0008863238202387e-07,4.951613358151143e-07,2.6966694616399637e-07,1.9195648506254498e-07,4.2002430448266793e-07,3.079297896180653e-07,2.248066141288404e-07,1.0273971433759514e-06,4.808160779648825e-07,5.879152064884628e-08,1.338180380616774e-07,4.375514734497914e-07,5.856126400557332e-07,1.3653032068111543e-07,4.037283769447928e-08,2.641932398468691e-07,2.958902628196582e-07,8.821606058517805e-08,6.988773958635124e-08,5.258098741443928e-08,6.761093677649453e-08,3.3836103544167194e-08,1.7275984662556326e-07,9.075827843823584e-08,2.5116300813873246e-08,6.999877911565556e-08,3.0044093387310113e-07,1.4710749184896024e-07,1.4344612017203955e-07,8.500837317628356e-07,1.1186929177695536e-07,3.435124831527443e-07,2.1689120901430085e-07,1.6713636723392946e-07,1.1426292129040004e-07,1.684059729536196e-07,1.8195307623962546e-07,4.171973685707189e-08,4.1222977048637215e-08,3.108813921333377e-07,4.198686642938991e-07,5.9302429467880185e-09
5.514127270754691e-07,2.061184752264567e-06,2.3364779100285146e-06,1.9095631237057577e-06,6.199386210479611e-07,2.868863702359768e-07,8.46530720756474e-07,5.295530631958385e-07,4.6490781418215505e-08,3.0995970637102044e-07,1.7777806890434558e-06,2.4000611468801634e-06,1.1090896067413238e-06,1.6127538942604013e-06,3.260036011124592e-07,6.18027505239795e-07,7.899247963491197e-07,4.041234841324152e-07,1.2241430883103926e-06,1.5178973772831286e-06,3.164430181273411e-08,2.3771467176941304e-06,2.329773576997283e-06,5.028183576536802e-07,1.1524144685900393e-06,9.520165678776898e-07,2.059148034190879e-07,3.915110369758574e-08,2.769144901166735e-06,1.212997731354201e-06,2.4581861543113867e-06,1.7517787526583234e-06,1.3190023291449012e-06,7.710494136160669e-07,1.9636808129817524e-07,2.610320360659627e-06,1.5539243312796265e-06,1.0618371643217093e-06,1.4389068538465358e-06,1.6613024626451868e-06,1.4340925524284384e-06,9.442875046782872e-07,1.1738061882469703e-06,9.121143616795884e-07,2.5987049607755277e-08,1.8101312367304165e-06,5.336919391279901e-07,2.855283631913642e-06,7.605274374599779e-07,1.5869580278624253e-06,9.981176506294218e-07,4.520640522782707e-07,9.115003258270562e-07,1.8008869304844908e-07,2.465384783418397e-07,2.4558512970723167e-07,5.449177439228669e-07,1.4230373215720923e-06,1.0844907886997823e-07,1.809405387430615e-06,3.9640717044516155e-07,3.618163686291751e-07,2.279021675041157e-06,4.2046194670933717e-07
7.201597883542786e-08,9.942199485758321e-08,1.0146197673980664e-07,2.1038093682135828e-07,3.719060358244962e-08,4.853880660815173e-07,6.851614313832034e-08,2.6728755130390665e-07,5.832308610713678e-07,1.0506571291195811e-07,5.217923760781611e-07,4.628358910337479e-07,4.297046049392977e-07,4.622502268462042e-08,5.822746754890695e-07,1.9138624201549e-07,7.686366232934272e-07,6.664719734009062e-07,4.2577821390953786e-07,1.0147440692862492e-06,5.727651132399392e-08,6.173803726680738e-07,1.1917437871268656e-08,5.937280066048051e-07,9.074973030259115e-07,1.149105736104814e-08,7.192625405167815e-07,7.10453570113347e-07,1.5612288541609637e-07,2.5193558894274624e-07,3.2273426480489956e-07,8.423043883784464e-07,2.0237348336340004e-07,4.922669134586033e-07,4.7063638427009366e-07,9.069668231045529e-08,1.9907820315075396e-08,3.8843261596662977e-07,4.660917376470334e-08,4.4234764094107844e-07,2.5624158737321485e-07,2.858359654561761e-07,6.418407634974917e-08,2.2516011471438772e-07,3.473125511662859e-07,3.824473802129004e-07,9.649162605544855e-07,7.719897100986546e-08,1.111798344871368e-06,5.242841490977223e-08,2.499573272253016e-07,6.749912021616012e-07,6.102198514483961e-07,6.516009765338704e-07,3.9465109400774257e-07,6.183252254641235e-07,4.603476573934798e-07,1.0063120832029918e-06,8.716533514500754e-08,3.2235552171339374e-07,1.9012832379762837e-07,1.6072206070639759e-07,3.15152531806709e-07,5.786218723579275e-07
9.226519686023249e-07,2.437295316126579e-06,2.0202974671570302e-07,8.934475650614567e-07,5.704173819288611e-08,3.3901032127052826e-06,1.941587054743545e-06,3.3429890475342254e-07,2.8767806109598326e-06,2.9006300206054184e-06,1.5143386344497307e-06,2.214750962040707e-06,3.5823582504248334e-06,3.465061824063855e-06,1.467858886114944e-06,1.3181484746167704e-06,4.293418090920683e-06,2.253710937036275e-06,1.8419152240701828e-07,1.133641776719417e-06,7.87598970980421e-07,3.938083823506573e-06,3.536441721843907e-07,1.35324046948854e-06,5.425476321750999e-07,2.907872373235768e-06,3.1112375272524415e-06,1.4711309121148914e-06,2.0316194687736004e-08,2.2261481135192775e-06,8.457804518044027e-06,5.097874486748852e-07,1.726805186726735e-06,2.0541312961078633e-06,3.6424695463197546e-06,1.0732425696162805e-06,2.612606210225507e-06,4.8717031416160426e-06,3.7681944256890352e-06,9.129986962476308e-07,5.471259614498782e-06,7.737924663429594e-06,3.0886119714962284e-07,6.19143822238311e-06,1.704451764159075e-07,5.024729301337663e-07,4.590515861730825e-06,9.302766157572062e-07,1.161619403095319e-06,5.727478706575027e-06,6.203794692701027e-06,1.7216708422376396e-06,1.4141554453280912e-06,3.257872831285366e-06,9.362617863606881e-07,5.568377732379053e-06,2.41672190663851e-07,3.473694373042517e-06,2.0707511813763126e-06,5.076105639607945e-07,2.8760554887602826e-06,2.380028737266386e-06,2.025919928230325e-06,1.081318673248125e-06
3.722523501032918e-07,5.2706429141977244e-08,2.525506932663642e-07,1.9416590651526846e-07,2.9004379997985635e-08,4.6847229649105494e-07,2.9443614677190714e-07,2.2367052256966076e-07,4.756844008519772e-07,5.529752963278653e-07,1.8888583361218342e-07,6.745564254144101e-08,2.518637706029619e-07,1.5130673905094544e-08,3.607922636493673e-07,5.348261389893484e-07,1.2368114423192067e-07,2.672247824737309e-07,4.089733625375946e-08,9.821039895804129e-07,4.2552748434253145e-07,5.51263217413754e-08,2.262515231996029e-08,4.617623412477023e-07,7.012613110796924e-07,1.1001724289973349e-07,3.629610293988614e-07,1.937264836493712e-07,1.5359379262409708e-07,7.510675076253593e-07,3.972592217468273e-07,5.810116546953422e-07,1.9909973798682293e-07,8.772159403762559e-07,1.53577689379896e-07,1.9661773073128356e-07,1.4481719446796795e-07,2.496570936939401e-07,5.948266719015267e-08,1.9122789325285956e-07,2.9340727587737673e-07,6.826410202418416e-07,7.308661358755034e-07,9.27494244439303e-08,6.342124053367196e-08,4.215450762782809e-07,1.6397525692253208e-07,2.814541320923382e-07,2.5715768398707674e-07,2.510767712349187e-07,5.801062612135892e-07,2.2691434338993245e-07,4.701270538927505e-07,2.4692427208050543e-07,7.113221020053956e-07,7.336705909033041e-08,1.711688601160896e-07,2.704361123459248e-07,1.0047743794721616e-06,3.9771240087550175e-08,1.4532970712437415e-07,1.065553972878866e-07,3.642429995345902e-07,1.328521644513966e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.972186931898954e-06,2.32499758169842e-06,4.281069421937391e-06,1.4477935875616386e-06,7.751319694223831e-06,3.7948207253593866e-07,2.1712791117311216e-06,1.9395033094404993e-06,2.4746944704114253e-06,8.60410211254283e-07,6.066202169216595e-07,2.0590334912072107e-06,2.0246230884591816e-06,1.920481786145606e-06,1.448392120194376e-06,7.351333947104001e-07,4.103341307465618e-06,6.2356869461443405e-06,3.334140578711403e-07,5.059035674649007e-06,3.2853271112929167e-07,4.730757301168827e-06,3.792251138415949e-07,2.7640268953371805e-06,4.730531082845195e-06,4.0735591797533835e-07,1.1822026207385857e-06,3.9489675341365e-06,8.477366400081145e-06,4.277991524305322e-06,3.530539542721239e-06,4.6965944374601085e-07,1.2206434162808553e-06,6.502393688835403e-07,1.4337953731605002e-06,4.6917814202155557e-07,1.7813337743239744e-07,4.904454710791309e-07,6.591457676256928e-06,6.194821329075722e-06,1.5853516283663707e-06,6.916381037469599e-06,8.160304919215925e-07,2.5167073043837803e-06,1.7852923147193204e-07,9.78710984571396e-07,1.0432967246891367e-06,2.3647469816776993e-06,2.2521006204856914e-06,3.2325960409365578e-06,4.693320462082337e-06,2.4866020195990775e-06,4.673259636542882e-06,8.293124921484173e-07,4.623627617975119e-06,5.042592111480221e-06,6.830991740524625e-07,2.0545434712880597e-07,1.6974671252178854e-06,3.387843525884163e-06,9.784240852890333e-07,4.02492318384627e-06,6.598055948538446e-07,3.3854951068169674e-06
4.2998747381786404e-07,1.689149478039628e-07,1.848070705400432e-08,5.488087617491149e-07,8.538736595414258e-08,3.0196903963176636e-07,3.1186951670453923e-07,2.2470873150047858e-07,3.5589781340689675e-07,3.018489496454574e-07,9.661504602233174e-08,5.445938299063937e-07,4.14372207253223e-07,5.661380533331518e-07,4.457917881229916e-07,4.938498608394944e-07,2.536532010452769e-08,8.015488536924779e-07,3.625535933497227e-07,1.3340622305582835e-07,2.7467319519606194e-09,9.346936273999415e-08,3.867215736944976e-07,2.23773785854448e-07,5.310704574651345e-07,2.433898254254137e-07,2.3275139122689589e-07,1.3844717397327862e-07,1.8716550368892815e-08,3.121482355059483e-07,5.12393066358703e-07,3.403707381648357e-07,3.202360585722542e-08,5.543165413515422e-07,1.4949139633518516e-07,2.9522097036502995e-07,5.786523144295867e-07,1.9531273849334706e-07,2.9331699205228356e-07,3.57911120704549e-07,6.772172521891861e-07,1.8715092107314827e-07,1.13189170036757e-07,1.1042728001761783e-07,2.530600174658725e-08,1.687431016893568e-07,7.816772556262248e-07,3.700044270187831e-07,2.012079453632382e-07,3.775805033454435e-07,6.889551335203418e-08,1.2013624237890525e-07,4.285712705818115e-07,3.026465670122522e-07,3.23699662643111e-07,2.0711870277680715e-08,3.708692405430542e-09,4.5858254031659987e-07,2.3450909944951892e-07,1.9809682280869713e-07,2.5476448531193524e-07,1.4602028750951736e-07,4.4695776609784985e-07,3.721333802733009e-07
1.7010783107738294e-06,1.006068193851695e-06,1.7370428486379156e-06,3.585510459418653e-06,3.6660037339358215e-06,4.4096810454064426e-07,1.7773647750623613e-06,3.051742276367791e-06,1.8239902524272375e-06,1.961130429463448e-06,4.852785964528902e-07,3.397663201747997e-06,4.234559039101334e-06,7.777272243063249e-07,1.2535224187279678e-06,5.119702244316669e-07,1.7621894335885345e-07,4.3621971654906804e-07,1.2241003687907105e-06,1.4029930045381274e-06,8.184862383139981e-07,2.356141487314567e-07,1.8928819118775003e-06,2.2771257208711657e-06,8.792471281544379e-07,1.5806295003017717e-07,1.5115589714978637e-06,1.5249790538244402e-07,2.7016500830578725e-07,2.59090838002792e-06,1.2267154046903126e-06,1.2698008023537552e-07,1.3178861828692428e-06,6.205988433142723e-07,8.029008581225655e-07,1.7724532059658058e-06,1.723919342306291e-06,1.4041608223463427e-06,2.7663541839608647e-06,4.957547599270689e-08,2.1079872104393975e-06,1.986605432608351e-06,8.311001981466856e-07,1.3336313063209148e-07,2.0504416311434236e-07,1.8797564988356045e-06,1.2997204319555588e-08,1.451808805553157e-06,1.5013417297888509e-06,1.3042408734506845e-06,1.7582568954781746e-07,6.356593545514149e-07,8.732445179790004e-07,2.610593002533062e-06,1.9205153761045862e-07,8.636830262320032e-07,3.780268868959353e-06,1.7142838483465003e-06,1.163690639467775e-06,9.90571097322814e-07,8.694701238484289e-07,1.1426382633985481e-06,2.4133082874302977e-06,1.6120368593512262e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8774231321539323e-08,3.5068517152596265e-07,6.705420863367391e-07,1.4500085636122485e-07,3.181503779458818e-07,2.6846089840201844e-07,3.128244552096103e-08,7.089970032195005e-07,5.478034935499001e-07,8.856306517284321e-08,8.97025634890047e-08,4.507353894032815e-07,4.5375998617350693e-07,2.0032591046281182e-07,3.9806517958382034e-08,2.839622416958559e-07,1.161164301493175e-07,3.830411361369683e-07,1.6164769047248613e-07,1.0655237822223718e-07,2.8013237206147583e-08,4.089420335613265e-07,3.1945697642575605e-08,2.1863842712721764e-07,2.4786420156998037e-07,1.5056575776868911e-07,3.398697538719088e-07,3.9574214043485645e-07,1.9072879342598694e-08,5.137964105816143e-07,5.010019310882235e-07,4.418906221150846e-08,4.0874207720570706e-08,1.253645181027923e-07,9.073569797885577e-07,3.741794763220338e-07,1.820032834600737e-07,1.3399126463814488e-07,6.372647517320951e-07,1.0682428187852491e-07,1.8905996812024137e-07,2.387141008849706e-07,2.6074446895082487e-07,5.868566133303172e-08,4.566316949509605e-07,3.0126496265419965e-08,5.311711156654091e-07,2.0706903468755383e-07,5.520915452360669e-08,3.2918439677998595e-07,4.9464334328556476e-08,6.090512755812619e-07,6.551227283526314e-08,2.837385471535556e-07,2.5573288855462264e-07,4.152779760581239e-07,9.787414623469841e-08,5.444894385249767e-08,6.36922723388342e-07,6.101591527574606e-08,4.462351374880534e-07,2.6908655629381947e-08,2.8227482262136423e-07,5.027868567207356e-10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2596656555854526e-07,7.022534063187854e-07,6.816774085693294e-08,1.0147632537007985e-07,1.8157043673821632e-07,1.1948752253774236e-07,1.0586574088700164e-07,7.598340946074304e-08,8.389644171508087e-08,1.4096901829231238e-07,1.3868668416677094e-07,2.331884435067173e-07,8.867953796106898e-07,4.5561597882487363e-07,3.2096415858864325e-07,3.0409793100207437e-07,5.431073416484125e-08,6.176371616080647e-07,1.3892587824307775e-09,9.054680427330719e-07,2.388805352926644e-07,4.2886417884940347e-08,1.0501771397800773e-07,2.064862287412737e-07,5.122895230339378e-09,1.1846948295215122e-07,3.993839461215339e-07,3.7572417304819223e-07,1.31940662103677e-07,1.2910629894453813e-06,2.724735999817144e-07,1.8691545749681452e-07,2.5111337635491876e-08,7.031531125916091e-07,1.5088838715507158e-07,1.4184151708937283e-07,9.68766323824083e-10,2.1216941665942973e-07,4.0299013731151347e-07,8.132238312695222e-09,3.2624217560724855e-07,2.1355086582683896e-07,8.08564135275494e-08,3.378740779997605e-07,1.805352667654284e-07,5.692053167161821e-07,5.5354816722972335e-08,3.201721504335278e-07,3.5115293568813764e-07,1.982786967105386e-08,4.4138290152571353e-07,5.787992731699741e-09,6.974726889969296e-08,2.4340139186032246e-07,9.602146411957908e-08,5.083208674238298e-08,5.0849627925465186e-08,7.10346325248414e-08,8.206168336447178e-08,1.9882952438449742e-08,6.965660870454588e-07,3.1881853023487557e-07,8.872789147962492e-08,1.2250621014128768e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.307912901456366e-07,4.41170863408745e-07,7.803712362638341e-07,6.950629693893752e-08,1.8896061269217556e-08,4.864708769423357e-07,7.977271425911659e-07,4.1198190265062737e-07,2.9539966055663024e-07,3.880384207380716e-07,1.0229057408754369e-07,2.5091561230713604e-07,1.687082057162066e-07,1.0907288691029907e-06,5.884362218682944e-07,9.56488264799091e-07,5.054273125454001e-07,1.9521681554302825e-07,6.229274964437625e-07,2.3755494978413393e-07,1.749694964565291e-07,7.3382374677352e-07,6.18288290506683e-08,2.3141897850555597e-07,3.328339718370947e-07,1.4484104232560138e-07,1.2134606768468427e-07,8.382961044531685e-07,4.528328828941482e-08,4.92682390405687e-07,7.277214795220099e-07,1.2009544945138082e-07,2.3003368850901826e-08,5.538385572857997e-07,2.445070077778137e-07,4.161981455358397e-07,3.057901308093405e-07,4.938702067675838e-07,2.425605324870783e-07,1.0584304950835504e-06,2.674026944757161e-07,2.9560129508807953e-07,7.098452994920109e-07,2.5431403824310644e-07,1.0180514640552219e-07,2.528421072064512e-07,4.9333777512278574e-08,1.0453045241048359e-06,7.821894321854235e-08,4.121261232450879e-08,8.667875376769452e-07,2.4929107374367e-07,7.709990253681862e-07,8.223453575023842e-07,3.224200833380486e-07,1.086242654376962e-06,2.1847502385534116e-07,1.2849616698640614e-07,3.209101580101122e-07,8.15897640563088e-07,5.6874503433459e-08,3.310798037021301e-07,8.669172299908881e-08,4.860993484236616e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.575028306471183e-07,3.5325024380434545e-07,5.07636520196557e-07,2.4813480324412664e-07,1.0186975851316667e-07,1.2088701123672004e-07,2.1914680299013656e-07,3.279654697412443e-07,2.1032889361841228e-07,1.880022778973582e-07,5.422830554624234e-07,5.8080125643350334e-08,6.866189307055198e-07,4.400814266587248e-08,5.773058821985662e-07,3.381424397661926e-07,4.4637251201576744e-08,8.231601539220722e-07,3.720734475288959e-07,5.228593131238509e-07,1.9737369591546724e-07,2.826207409831591e-08,2.892521554175848e-07,1.3189643889213981e-07,7.779092218321868e-07,3.9090856236616e-08,3.456352747935559e-07,2.199253944023385e-07,1.2642710185476826e-07,3.911074620116168e-07,4.549836227906935e-07,2.0320779562033412e-08,3.2682026763238037e-07,5.493722820115424e-07,2.336134506238296e-07,2.889823642621911e-07,2.1017569716838856e-07,2.066635553640302e-07,1.620506827001471e-07,1.8019254788382176e-07,3.9968474570535064e-07,1.662001113204252e-07,2.0651149477849817e-07,1.738312374427703e-07,5.514216140166115e-07,4.5335288784344625e-07,8.06318889190098e-08,6.060892699756777e-08,5.016365868862322e-07,4.893279236231418e-07,5.728892020436017e-07,4.4555124537897e-07,8.940206615952873e-08,2.451610125675087e-07,1.6036295134764087e-08,9.000715119160384e-08,5.245947375677274e-07,2.1245584020238546e-07,3.4897954294448623e-07,5.1286613418618354e-08,3.214700831331067e-07,2.3973678744926145e-07,6.891496803620153e-07,5.241073729910117e-07
2.930737248799694e-07,7.370475649636631e-07,2.8154503890056335e-06,3.4746992686977644e-06,2.3524280880914753e-06,2.7926095695780797e-06,1.5602202351764457e-07,2.5695164198564486e-06,1.96912177859906e-06,1.2534166795561735e-06,3.0768100443229994e-06,1.4834548644353354e-06,1.6829796799377719e-06,4.4032468880723615e-06,1.0348784323252684e-06,3.5289773255705997e-06,3.7983880671292673e-06,1.7116975329284942e-06,2.3670423118940365e-07,1.00721532348385e-06,3.509542404621019e-06,3.3643557156839138e-06,4.6009469528461834e-07,4.001045320560601e-06,9.549681147307024e-07,2.375766178044871e-06,2.2644573782024462e-06,2.465730524058804e-06,1.7046791419360985e-06,1.1425327146405796e-06,1.035592945842323e-06,2.838977054745607e-06,1.2584543037635335e-06,2.433761473483625e-07,1.9163182747540437e-06,3.6072538549611425e-06,3.1693098319152183e-06,1.0637194609380318e-07,2.5407546685618354e-06,9.561042614679554e-07,3.90179779505195e-07,1.8151495342546972e-06,1.1050043008885972e-06,3.3243719309712786e-06,1.4183502559413637e-06,1.5154673568779597e-06,3.7246530369120203e-06,1.726850638203075e-07,1.7184290335764823e-06,1.4380382771990073e-06,2.804883961541508e-06,4.752032244329979e-06,4.950184297270771e-07,2.611384576242826e-06,5.988312196664952e-07,2.891898215351044e-06,8.529457673866586e-07,2.884293935901102e-06,2.7340949112442306e-06,2.6016286497171365e-06,4.886059364487033e-07,1.0062083298637555e-06,5.145250671917254e-07,2.2296011567001695e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
